location,fault_severity,proba_0,proba_1,proba_2
location 101,0,0.887061067024681,0.10644930944834619,0.006489623526972693
location 476,0,0.9712298260276403,0.023981821407732126,0.004788352564627586
location 864,1,0.44497343581621973,0.5225326062996829,0.03249395788409736
location 808,0,0.7582665118282788,0.20418861701390445,0.037544871157816906
location 91,0,0.9002995493454511,0.09281749566760694,0.00688295498694184
location 157,0,0.9554939040486133,0.03967627417669709,0.004829821774689494
location 845,1,0.18790397995335767,0.6321053996151206,0.17999062043152175
location 695,0,0.9162289205105345,0.07039539845576737,0.013375681033698206
location 707,0,0.9155550289265098,0.06205307809034419,0.02239189298314618
location 756,0,0.5536383344048756,0.39797180666422294,0.04838985893090144
location 738,1,0.2974558258698839,0.6726267657402129,0.029917408389903387
location 734,1,0.3499565619979595,0.5785429372959086,0.07150050070613194
location 878,0,0.9281317043574969,0.059313050598243405,0.01255524504425954
location 244,0,0.9636493231741136,0.03150305172695263,0.004847625098933752
location 1084,0,0.6468027802157291,0.3212827728180512,0.03191444696621978
location 1008,2,0.29438290476114753,0.23210001668756186,0.4735170785512906
location 661,1,0.24833104591864258,0.7221927710064513,0.029476183074906077
location 1063,0,0.9355180401020217,0.04588413069222089,0.018597829205757404
location 821,2,0.19486032837959913,0.13199106364589383,0.673148607974507
location 95,0,0.6834144869514744,0.3072461348405537,0.009339378207971821
location 407,0,0.9346299986015687,0.05992320667376127,0.0054467947246701785
location 126,0,0.96415756217159,0.030761667994366502,0.005080769834043521
location 821,2,0.3338754309873731,0.2068908392402202,0.4592337297724066
location 984,2,0.15091854510319427,0.10499898578171021,0.7440824691150955
location 641,0,0.646508166291863,0.14781348877437797,0.20567834493375886
location 468,0,0.9691926943645864,0.025888854954926103,0.004918450680487622
location 1052,2,0.2591348302065083,0.30090805244164676,0.4399571173518451
location 644,0,0.7687437463385456,0.2024338791474933,0.028822374513961014
location 644,0,0.8310528779305243,0.1264855742807322,0.042461547788743524
location 468,0,0.9488074832465663,0.04590259822082036,0.005289918532613485
location 826,1,0.3173581217962876,0.6546585737484788,0.02798330445523358
location 763,0,0.5470390584226181,0.2932657537158548,0.1596951878615271
location 1107,2,0.18109041143364407,0.16275078729709133,0.6561588012692646
location 794,1,0.46314539194373733,0.5213926720342552,0.015461936022007253
location 124,0,0.9612606474773386,0.03429221051586837,0.004447142006793306
location 478,0,0.9710388529017872,0.024153865238990272,0.004807281859222246
location 504,0,0.9479103142048907,0.04676647225602518,0.005323213539084368
location 116,0,0.8693652457429505,0.12219868642899794,0.008436067828051548
location 704,0,0.573870317609361,0.37424453258340845,0.05188514980723051
location 276,0,0.5556136266714341,0.4348403384451452,0.009546034883420651
location 445,0,0.9510978154335104,0.04397331457552929,0.004928869990960463
location 846,2,0.39385155976837977,0.19722333809529052,0.40892510213632965
location 1,0,0.6183015821342733,0.3113916189120378,0.07030679895368884
location 1075,1,0.15364734599160879,0.7113196776427837,0.13503297636560746
location 793,0,0.9458084444029059,0.03577571902389078,0.01841583657320344
location 326,0,0.9244099392905685,0.06956429516436366,0.006025765545067729
location 252,1,0.2936888564920832,0.6971143789150083,0.009196764592908503
location 519,0,0.7915618916621687,0.19973030036480513,0.008707807973026126
location 1083,1,0.437598480616436,0.5225535984738979,0.03984792090966614
location 972,1,0.2979532753873904,0.6723248830921806,0.029721841520428824
location 1048,0,0.7205348010448235,0.18962572266100916,0.08983947629416736
location 1100,2,0.06019808778349439,0.10905183496644716,0.8307500772500583
location 957,0,0.641292134389786,0.32383084987211813,0.03487701573809586
location 244,0,0.9690991175039302,0.025977593619688894,0.004923288876381277
location 376,0,0.4998560621224725,0.48890747103471566,0.011236466842811856
location 1046,0,0.7132259776767849,0.2603539809307236,0.026420041392491458
location 821,0,0.7506932655920243,0.08835864443276284,0.16094808997521265
location 324,0,0.7108726276451934,0.28074523861309325,0.00838213374171338
location 847,0,0.797074715314901,0.1914069886962894,0.011518295988809686
location 709,0,0.8614850120166586,0.11835041484829079,0.02016457313505055
location 810,1,0.31207411988814465,0.4817338249115035,0.20619205520035175
location 484,0,0.9689476983108781,0.02658411716797666,0.0044681845211452615
location 894,0,0.680419815637704,0.18505404545652832,0.13452613890576756
location 684,2,0.26460935109566797,0.16068503295289016,0.574705615951442
location 760,1,0.1881785092069334,0.6728296031535351,0.1389918876395315
location 230,0,0.5442672566919473,0.4267350947137899,0.028997648594262692
location 1099,0,0.6902266833812188,0.2222311782199155,0.08754213839886567
location 943,1,0.27275205316094064,0.7004238837237675,0.026824063115291782
location 242,0,0.9721811591673551,0.023083137609404614,0.004735703223240173
location 122,0,0.9577708806155575,0.037255467788270644,0.004973651596171902
location 133,0,0.9156625905997102,0.07806232020197842,0.006275089198311076
location 734,2,0.33678017951992956,0.19144484053542002,0.4717749799446504
location 9,0,0.8927490838504738,0.058407099311555605,0.048843816837970774
location 998,0,0.6255186232992687,0.31359944942556056,0.06088192727517093
location 1049,0,0.9165896614707554,0.07207228829384377,0.011338050235401066
location 229,0,0.838555655377693,0.15206652124664088,0.009377823375665907
location 1065,0,0.575191305544703,0.3856045132029842,0.039204181252312606
location 878,0,0.8614850120166586,0.11835041484829079,0.02016457313505055
location 644,1,0.33200210820046727,0.5872783259140445,0.08071956588548805
location 249,0,0.7944928286693967,0.19644060068231783,0.009066570648285319
location 321,0,0.7893044069876357,0.2005775113103524,0.01011808170201201
location 100,0,0.9132956068106938,0.08053994448063097,0.006164448708675114
location 126,0,0.9492786845294541,0.0455966315707266,0.005124683899819343
location 322,0,0.9346299986015687,0.05992320667376127,0.0054467947246701785
location 618,1,0.2579156705089501,0.7129305998512458,0.029153729639804078
location 148,0,0.5621934939702798,0.42685471818068194,0.01095178784903822
location 1075,2,0.17056725875072426,0.1364538997768428,0.692978841472433
location 57,1,0.34817290284232877,0.630844358916935,0.020982738240736182
location 91,0,0.9707194487808082,0.023858139680365223,0.0054224115388262625
location 462,0,0.7248947394667898,0.25295804703498426,0.02214721349822604
location 790,0,0.797074715314901,0.1914069886962894,0.011518295988809686
location 1008,0,0.8846662577784119,0.09910436855364518,0.01622937366794272
location 1100,2,0.10680112294321528,0.08667602934007348,0.8065228477167113
location 707,0,0.9054133251186086,0.07710113803815355,0.017485536843237705
location 662,0,0.7860580659160988,0.19623706331363563,0.017704870770265512
location 679,1,0.4540266785816132,0.5215034707202658,0.024469850698120924
location 533,0,0.58426380729524,0.2936585145258903,0.12207767817886961
location 658,0,0.6689118841617676,0.3018570780095577,0.029231037828674592
location 1117,0,0.7722552260694743,0.20573142470200226,0.022013349228523493
location 51,1,0.3191554993860734,0.5744833642193656,0.10636113639456102
location 1125,0,0.797074715314901,0.1914069886962894,0.011518295988809686
location 1109,0,0.797074715314901,0.1914069886962894,0.011518295988809686
location 135,0,0.9640074470982514,0.03115043400345686,0.004842118898291732
location 297,0,0.9232480115789259,0.07073144528161898,0.006020543139455056
location 897,0,0.44686649774037523,0.40990292043144005,0.14323058182818482
location 498,0,0.6568423358471297,0.3333041977595218,0.009853466393348444
location 808,0,0.861894668497646,0.0823462904326494,0.05575904106970469
location 526,0,0.9555784005881928,0.039143804993200575,0.005277794418606502
location 504,0,0.9746978851637325,0.02087223415819801,0.0044298806780695655
location 603,1,0.4293551569266822,0.5422340166253661,0.02841082644795177
location 599,2,0.26449089279416016,0.2873516494035309,0.44815745780230887
location 810,2,0.11690628801274351,0.15212724109859435,0.7309664708886622
location 619,1,0.35175361689272194,0.6193694799659915,0.02887690314128662
location 1061,2,0.3273611252452152,0.16465491435984367,0.5079839603949411
location 9,0,0.7740850746579171,0.16705624327295854,0.05885868206912456
location 760,1,0.39217515608217013,0.5810167212841287,0.026808122633701064
location 1052,0,0.759691972516728,0.2057058692488228,0.03460215823444921
location 122,0,0.9748184121599404,0.02072122395866871,0.00446036388139091
location 707,0,0.9080175259517836,0.0764911416479749,0.015491332400241612
location 805,0,0.6822607231434452,0.2826365640436023,0.03510271281295252
location 124,0,0.9616725155162118,0.0338023945741914,0.004525089909596567
location 380,0,0.8811052187901812,0.11189076083796241,0.00700402037185597
location 159,0,0.9154938466715934,0.07805382509413528,0.006452328234271424
location 477,0,0.6004556795396203,0.3694189624170513,0.03012535804332823
location 108,1,0.3862590759615166,0.6030536031435078,0.01068732089497558
location 691,0,0.7729431956700911,0.20055272317773368,0.026504081152175226
location 496,0,0.9659938495219773,0.029051895947737258,0.004954254530285593
location 814,0,0.9196381720373276,0.06733360025358655,0.013028227709086003
location 1090,0,0.8847270930040517,0.09858753918853717,0.016685367807410915
location 765,0,0.5393854532798572,0.4414732589624224,0.019141287757720303
location 609,1,0.4226410241629127,0.4748205306233647,0.1025384452137225
location 584,0,0.9312753066663781,0.05749059815734429,0.011234095176277461
location 600,2,0.215370854333861,0.07612341961641382,0.7085057260497253
location 897,2,0.08938117581539826,0.13170021510573912,0.7789186090788625
location 455,0,0.9520366822816968,0.04311592007416882,0.004847397644134227
location 790,1,0.4092949468594463,0.5474284425819126,0.043276610558641
location 845,1,0.25156108553260065,0.394257830381706,0.3541810840856934
location 856,1,0.18326077977527272,0.8041095720066235,0.01262964821810356
location 1093,1,0.25824546962289335,0.6968042941049492,0.04495023627215734
location 466,0,0.969182418708682,0.025244074631665548,0.005573506659652369
location 154,0,0.797074715314901,0.1914069886962894,0.011518295988809686
location 102,0,0.8542856825396362,0.137549492702239,0.008164824758124814
location 507,0,0.9636390174902061,0.031513118647829914,0.0048478638619638675
location 242,0,0.9721811591673551,0.023083137609404614,0.004735703223240173
location 126,0,0.9705141826713929,0.025090291846128113,0.0043955254824788815
location 810,0,0.8940417128719256,0.08285021203373005,0.02310807509434459
location 931,1,0.37716921209305776,0.5365430471865066,0.08628774072043552
location 834,2,0.31157928224265313,0.24526368897529643,0.4431570287820504
location 962,0,0.9170369807870918,0.0660650291016646,0.016897990111243755
location 896,0,0.72647859900977,0.17927002914354945,0.09425137184668066
location 493,0,0.6835185138602128,0.30664800822077815,0.009833477919008958
location 477,0,0.9694290516900186,0.025050074066232688,0.005520874243748689
location 830,0,0.6734227143514087,0.28794541687894076,0.03863186876965049
location 793,0,0.9503287470127009,0.032017171876011656,0.01765408111128774
location 891,0,0.9195465560372417,0.06783281686635172,0.01262062709640681
location 278,0,0.6673791533109296,0.3180190994445206,0.014601747244549719
location 704,2,0.1747355736990748,0.1184022441996671,0.7068621821012581
location 1019,1,0.21204822697945191,0.5076763541069685,0.28027541891357943
location 130,0,0.6000670816224339,0.3864551287272289,0.013477789650337264
location 1111,1,0.3721543314509399,0.5172498296927017,0.11059583885635853
location 398,0,0.9244099392905685,0.06956429516436366,0.006025765545067729
location 754,0,0.649424221623155,0.31876889479488574,0.031806883581959364
location 1020,1,0.42371907051432967,0.5407225296081091,0.03555839987756128
location 1025,0,0.6080346266464574,0.3809184734749715,0.01104689987857127
location 161,1,0.4133146757861333,0.5771422295434037,0.00954309467046303
location 300,0,0.709241880805872,0.2822767034844445,0.008481415709683478
location 926,2,0.0643976636144361,0.03549611877344997,0.9001062176121141
location 681,0,0.7202967637537181,0.24265265188365734,0.037050584362624574
location 62,0,0.797074715314901,0.1914069886962894,0.011518295988809686
location 442,1,0.3049709021217836,0.6850400189240182,0.009989078954198115
location 807,1,0.12920413663298666,0.7109502641492584,0.15984559921775487
location 282,0,0.9302554180921092,0.06410533359975316,0.005639248308137625
location 699,0,0.6722747436371476,0.2777006850177534,0.05002457134509897
location 1008,2,0.28754841933832953,0.3354742015288946,0.37697737913277585
location 337,0,0.9337066707896287,0.06084950669725685,0.005443822513114616
location 822,0,0.797074715314901,0.1914069886962894,0.011518295988809686
location 962,1,0.26712058370409,0.3748675521409238,0.3580118641549862
